"","date","Bike_total","min-temp","max-temp","niederschlag","bewoelkung","sonnenstunden","LockDown1_Dummy","LockDown2_Dummy","Saturday_Dummy","Sunday_Holiday_Dummy","Pop_Up_Dummy"
"668",2020-12-02,52792,-3.2,1.7,0,3.3,0.15,0,0,0,0,1
"669",2020-04-29,53837,8,17.7,10.9,6.7,1.867,1,0,0,0,1
"670",2020-07-28,84040,17.8,28.2,0,5.5,8.017,0,0,0,0,1
"671",2020-07-01,66659,17.4,23.4,5.7,6.9,1.317,0,0,0,0,1
"672",2020-07-31,81100,13.3,27.1,0,2.4,13.9,0,0,0,0,1
"673",2020-06-22,94916,12.9,26.8,0,1.9,12.617,0,0,0,0,1
"674",2020-05-30,58768,7.6,18.3,0,5.3,9.417,0,0,1,0,1
"675",2020-08-05,94326,10.7,28.3,0,2.5,14.183,0,0,0,0,1
"676",2020-11-19,57222,4,12.8,1,4.9,0.5,0,0,0,0,1
"677",2020-09-12,67879,9.4,27.1,0,2.2,10.95,0,0,1,0,1
"678",2020-10-25,47815,8.9,17.3,0,4.9,6,0,0,0,1,1
"679",2020-04-20,55080,3.3,15.1,0,0.1,13.067,1,0,0,0,1
"680",2020-10-22,73480,14.4,19.3,0,4.7,3.717,0,0,0,0,1
"681",2020-01-29,39971,3.1,6.5,0.8,7.2,0.183,0,0,0,0,0
"682",2020-07-15,49502,14.5,18.3,4.9,6.8,0.283,0,0,0,0,1
"683",2020-11-29,23782,-1,4.9,0,5.2,0.117,0,0,0,1,1
"684",2020-03-05,51215,0.7,10.3,2.9,4.7,4.85,0,0,0,0,0
"685",2020-04-22,65074,5.1,18.4,0,0.3,13.15,1,0,0,0,1
"686",2020-08-17,94780,16.4,31.5,0,2.3,11.85,0,0,0,0,1
"687",2020-10-13,68841,1.3,12.1,1.7,4.8,3.967,0,0,0,0,1
"688",2020-01-22,43640,2.6,6.1,0.1,7.4,0,0,0,0,0,0
"689",2020-07-04,64274,15.3,26.2,0.1,5.5,8.2,0,0,1,0,1
"690",2020-10-11,35974,4,11.4,0,4.8,2.45,0,0,0,1,1
"691",2020-04-17,59821,5.6,17.8,0,3.2,12.233,1,0,0,0,1
"692",2020-02-10,26514,3.7,14.1,6.9,6.3,0.583,0,0,0,0,0
"693",2020-11-25,55540,-0.4,2.6,0,5.1,0,0,0,0,0,1
"694",2020-12-10,49834,-1.2,0.6,0,8,0,0,1,0,0,1
"695",2020-12-03,49524,-2.7,1,0,7.1,0,0,0,0,0,1
"696",2020-02-02,10386,5.7,8.9,4.3,7.6,0,0,0,0,1,0
"697",2020-05-04,47207,4.6,11.9,0.2,6.2,0.233,1,0,0,0,1
"698",2020-07-20,68729,14,25.7,0,5.1,8.8,0,0,0,0,1
"699",2020-03-23,34402,-4.6,5.8,0,0.2,11.217,1,0,0,0,0
"700",2020-11-02,52715,14.4,21,7.2,7,2.083,0,0,0,0,1
"701",2020-12-18,43832,1.3,9.2,0,3.6,5.35,0,1,0,0,1
"702",2020-07-21,85084,12.6,23.6,0,2.1,12.333,0,0,0,0,1
"703",2020-05-23,49676,10.7,20.4,0,7.1,1.033,0,0,1,0,1
"704",2020-10-24,49143,10.9,17.4,0,5.8,4.55,0,0,1,0,1
"705",2020-05-28,83901,9.1,20.7,0,3.5,9.25,0,0,0,0,1
"706",2020-05-13,63632,5.6,14.6,0,5.7,3.783,0,0,0,0,1
"707",2020-10-02,77323,11.6,16.6,0,6.1,0.05,0,0,0,0,1
"708",2020-01-21,48747,-0.5,6.9,0,2,7,0,0,0,0,0
"709",2020-12-17,43021,2.6,8.2,0.9,5.7,2.45,0,1,0,0,1
"710",2020-04-08,59933,5.4,22.2,0,0.7,12.05,1,0,0,0,1
"711",2020-08-20,100446,17.1,31.5,0,5.3,6.767,0,0,0,0,1
"712",2020-11-16,60633,7.2,12.9,0.1,6.5,2.467,0,0,0,0,1
"713",2020-04-03,38702,4.9,11.2,0,5.4,7.833,1,0,0,0,1
"714",2020-05-12,59196,0.7,12.1,0.3,4.1,6.983,0,0,0,0,1
"715",2020-07-17,63287,11.9,20.8,2.2,4.1,4.1,0,0,0,0,1
"716",2020-12-19,30857,0.1,7.1,0,1.3,6.167,0,1,1,0,1
"717",2020-01-11,24416,2.5,7.2,0,6.9,1.683,0,0,1,0,0
"718",2020-10-15,48615,9.7,11.5,0.3,8,0,0,0,0,0,1
"719",2020-05-09,76908,8,23,0,2.9,13.283,0,0,1,0,1
"720",2020-01-10,35637,4.6,11.5,2.1,6.8,2.217,0,0,0,0,0
"721",2020-02-03,29045,5.6,9.9,3.8,7.3,0.167,0,0,0,0,0
"722",2020-01-02,23772,-3.8,6.7,0,1.8,6.233,0,0,0,0,0
"723",2020-05-03,41529,6.3,15,0,5.7,2.8,1,0,0,1,1
"724",2020-03-16,54439,2.6,17.3,0,3.1,9.867,1,0,0,0,0
"725",2020-09-23,99655,13.4,27.9,0,2.5,8.967,0,0,0,0,1
"726",2020-12-06,29255,3.7,11.7,0,5.7,2.367,0,0,0,1,1
"727",2020-02-27,40576,1.7,5.9,0.4,7.2,0.467,0,0,0,0,0
"728",2020-01-05,15171,-0.6,3.8,0,4.1,1.65,0,0,0,1,0
"729",2020-03-13,40029,2.6,9.9,0,4.9,2.05,0,0,0,0,0
