"","date","Bike_total","min-temp","max-temp","niederschlag","bewoelkung","sonnenstunden","LockDown1_Dummy","LockDown2_Dummy","Saturday_Dummy","Sunday_Holiday_Dummy","Pop_Up_Dummy"
"809",2021-07-10,20187,11,24.6,3.8,41,14.1,0,0,1,0,1
"810",2021-04-17,7335,0.4,6.9,0.2,96,0.2,0,1,1,0,0
"811",2021-04-08,6906,-0.7,6.5,0,68,4.2,0,1,0,0,0
"812",2021-08-12,22061,15,30,0,28,13.4,0,0,0,0,1
"813",2021-06-24,16402,13.7,23.3,7.8,61,7.9,0,0,0,0,1
"814",2021-08-29,4821,10.4,15.9,21.9,96,2.4,0,0,0,1,1
"815",2021-02-21,12535,0.1,13.4,0,56,10.3,0,1,0,1,0
"816",2021-07-11,9109,13.1,20.5,1.9,68,5.1,0,0,0,1,1
"817",2021-01-04,5526,-1.8,0,0,100,0,0,1,0,0,0
"818",2021-08-08,8197,14.5,19.9,0.3,100,1,0,0,0,1,1
"819",2021-06-14,25826,10.9,25.7,0,0,15.6,0,0,0,0,1
"820",2021-07-25,11857,15.8,23.5,0.2,93,5.1,0,0,0,1,1
"821",2021-06-22,18390,16.3,25.7,46.4,73,7.3,0,0,0,0,1
"822",2021-07-28,14827,16.7,20.4,10.1,89,1.5,0,0,0,0,1
"823",2021-02-24,14479,3,18.6,0,0,8.8,0,1,0,0,0
"824",2021-04-06,5503,-2.9,2.5,2.7,75,4.7,0,1,0,0,0
"825",2021-08-13,18276,18,31.2,0,38,11.8,0,0,0,0,1
"826",2021-06-07,16706,14,23.2,0,89,5.2,0,0,0,0,1
"827",2021-06-08,23007,13.3,25.9,0,85,11.7,0,0,0,0,1
"828",2021-02-07,2925,0.5,3.7,12,98,0,0,1,0,1,0
"829",2021-04-01,16966,10.5,23.3,0.3,65,9.8,0,1,0,0,0
"830",2021-06-23,18630,13.5,25.9,45.9,73,6.2,0,0,0,0,1
"831",2021-03-18,7299,-1.1,4.4,0.8,91,2,0,1,0,0,0
"832",2021-07-07,16579,16.7,20.5,1.8,99,0,0,0,0,0,1
"833",2021-04-23,18475,1.1,15.5,0,1,13.7,0,1,0,0,0
"834",2021-04-24,19211,2.1,18.6,0,56,13.7,0,1,1,0,0
"835",2021-07-15,13348,13.8,19.4,1,95,1.2,0,0,0,0,1
"836",2021-02-11,2979,-10.4,-4.1,0,34,9.1,0,1,0,0,0
"837",2021-08-19,16220,15.2,22.6,0,89,3.7,0,0,0,0,1
"838",2021-05-09,20941,9.4,27.7,0,50,12.8,0,1,0,1,0
"839",2021-04-30,13017,6.6,19.6,9.5,80,6.3,0,1,0,0,0
"840",2021-03-14,2801,0.9,5.8,2.5,88,2.7,0,1,0,1,0
"841",2021-05-05,7396,4.4,12.1,6.9,85,4.3,0,1,0,0,0
"842",2021-04-09,13312,-0.1,17,0,79,7.8,0,1,0,0,0
"843",2021-01-11,4849,-7.9,-4.8,0,94,0,0,1,0,0,0
"844",2021-08-16,7225,11.7,21.8,20.5,88,1.1,0,0,0,0,1
"845",2021-04-10,15582,6.5,17.8,0,91,9.3,0,1,1,0,0
"846",2021-02-18,9745,-0.4,12.9,0,95,7.4,0,1,0,0,0
"847",2021-02-06,7479,3.6,8.2,0,86,0,0,1,1,0,0
"848",2021-05-30,16919,5.7,17.8,0,14,13.4,0,1,0,1,1
"849",2021-07-17,8914,16.3,20.8,6,98,0,0,0,1,0,1
"850",2021-07-27,23000,15.2,26.4,5.9,80,10.3,0,0,0,0,1
"851",2021-03-02,13900,-0.6,14.2,0,0,10.7,0,1,0,0,0
