"","date","Bike_total","min-temp","max-temp","niederschlag","bewoelkung","sonnenstunden","LockDown1_Dummy","LockDown2_Dummy","Saturday_Dummy","Sunday_Holiday_Dummy","Pop_Up_Dummy"
"628",2020-03-10,13175,"6.1","13.2","17.6","8.0",0,0,0,0,0,0
"629",2020-02-17,19526,"6.3","11.6","2.4","5.9",3.45,0,0,0,0,0
"630",2020-05-29,42355,"9.0","23.0","0.0","0.9",14.983,0,0,0,0,0
"631",2020-02-09,5251,"6.3","14.2","7.9","6.6",1.65,0,0,0,1,0
"632",2020-10-10,18054,"6.7","13.9","0.9","5.0",4.567,0,0,1,0,0
"633",2020-09-26,8917,"9.6","12.5","30.6","7.9",0,0,0,1,0,0
"634",2020-09-01,38867,"10.0","19.7","0.0","6.5",3.1,0,0,0,0,0
"635",2020-09-18,40349,"8.1","25.0","0.0","1.0",11.233,0,0,0,0,0
"636",2020-11-04,30379,"1.0","11.6","0.0","0.7",7.983,0,0,0,0,0
"637",2020-07-18,37875,"14.8","27.9","0.0","5.5",10.6,0,0,1,0,1
"638",2020-03-25,22629,"1.1","12.3","0.0","1.5",10.567,1,0,0,0,0
"639",2020-11-27,23960,"-0.4","6.6","0.0","2.4",6.833,0,0,0,0,0
"640",2020-01-14,14790,"8.6","12.8","0.8","7.6",0,0,0,0,0,0
"641",2020-01-27,14573,"5.8","9.2","4.5","7.8",0,0,0,0,0,0
"642",2020-03-17,28040,"4.0","14.9","0.0","4.9",9.983,1,0,0,0,0
"643",2020-01-03,7809,"3.9","9.9","1.5","7.5",0.033,0,0,0,0,0
"644",2020-11-23,29384,"2.2","10.3","0.0","4.0",6.867,0,0,0,0,0
"645",2020-03-09,20016,"6.2","10.2","5.6","6.8",2.2,0,0,0,0,0
"646",2020-08-24,33135,"12.8","22.2","0.0","5.7",2.217,0,0,0,0,1
"647",2020-11-03,28786,"5.1","13.7","0.0","2.7",5.333,0,0,0,0,0
"648",2020-08-10,35984,"18.1","34.4","0.0","4.0",11.9,0,0,0,0,1
"649",2020-07-24,29760,"16.6","25.4","0.4","6.5",3.183,0,0,0,0,1
"650",2020-02-28,17566,"-0.1","7.4","5.0","6.0",4.083,0,0,0,0,0
"651",2020-09-03,24095,"10.2","20.1","6.8","7.3",0,0,0,0,0,0
"652",2020-01-31,18940,"10.5","13.3","1.3","7.4",0.35,0,0,0,0,0
"653",2020-05-02,13851,"4.8","13.7","0.8","5.0",4.95,1,0,1,0,0
"654",2020-09-27,14197,"10.0","14.6","0.0","7.0",0.183,0,0,0,1,0
"655",2020-10-06,23453,"11.9","16.5","2.8","6.6",2.75,0,0,0,0,0
"656",2020-01-24,17625,"-2.1","1.4","0.0","7.4",0,0,0,0,0,0
"657",2020-08-08,32688,"16.4","36.9","0.0","0.6",13.467,0,0,1,0,1
"658",2020-05-17,43776,"2.3","19.0","0.0","2.0",10.383,0,0,0,1,0
"659",2020-07-23,41987,"8.5","26.5","0.0","2.7",13.5,0,0,0,0,1
"660",2020-09-08,37660,"11.4","21.2","0.0","4.1",1.4,0,0,0,0,0
"661",2020-12-07,11765,"1.3","5.0","4.1","7.0",0,0,0,0,0,0
"662",2020-06-18,33284,"15.0","22.7","1.0","6.7",2.567,0,0,0,0,1
"663",2020-07-16,16222,"13.8","18.6","2.0","7.5",0,0,0,0,0,1
"664",2020-03-14,17578,"1.0","12.3","0.0","4.5",6.933,0,0,1,0,0
"665",2020-12-25,7374,"-0.2","5.8","0.0","5.2",3,0,1,0,1,0
"666",2020-08-18,41351,"15.3","25.7","0.0","4.3",7.35,0,0,0,0,1
"667",2020-12-08,21227,"-1.0","5.6","0.1","6.9",0,0,0,0,0,0
"668",2020-12-02,19320,"3.2","5.9","3.2","8.0",0,0,0,0,0,0
"669",2020-04-29,23147,"10.6","17.6","1.6","6.9",2.283,1,0,0,0,0
"670",2020-07-28,33829,"14.7","23.9","0.0","5.8",5.483,0,0,0,0,1
"671",2020-07-01,14116,"15.5","22.9","17.1","6.7",1.633,0,0,0,0,1
"672",2020-07-31,35418,"13.3","35.4","0.2","0.9",14.367,0,0,0,0,1
"673",2020-06-22,37050,"12.9","24.1","0.0","4.7",6.917,0,0,0,0,1
"674",2020-05-30,41195,"7.8","23.9","0.0","0.8",15.033,0,0,1,0,0
"675",2020-08-05,42915,"12.9","30.1","0.0","1.0",13.85,0,0,0,0,1
"676",2020-11-19,20062,"4.5","14.1","1.9","6.0",0.017,0,0,0,0,0
"677",2020-09-12,35930,"10.3","22.0","0.0","2.3",9.8,0,0,1,0,0
"678",2020-10-25,5635,"10.6","15.8","3.5","7.3",0,0,0,0,1,0
"679",2020-04-20,30783,"6.1","19.6","0.0","0.1",13.15,1,0,0,0,0
"680",2020-10-22,22140,"11.9","19.7","0.9","5.8",0.483,0,0,0,0,0
"681",2020-01-29,17666,"2.6","6.9","0.1","6.7",1.45,0,0,0,0,0
"682",2020-07-15,32319,"12.7","21.5","0.1","6.3",4.767,0,0,0,0,1
"683",2020-11-29,12658,"-4.5","3.7","0.0","3.3",4.6,0,0,0,1,0
"684",2020-03-05,14448,"4.8","7.9","12.4","7.9",0,0,0,0,0,0
"685",2020-04-22,36361,"6.9","22.5","0.0","0.0",13.283,1,0,0,0,0
"686",2020-08-17,28265,"15.9","28.3","2.7","6.0",3.05,0,0,0,0,1
"687",2020-10-13,25143,"4.7","13.2","0.0","6.3",6.633,0,0,0,0,0
"688",2020-01-22,15421,"-3.1","2.2","0.0","7.9",0,0,0,0,0,0
"689",2020-07-04,23298,"15.3","22.3","0.5","7.5",0,0,0,1,0,1
"690",2020-10-11,15193,"6.7","14.1","0.5","6.6",2.917,0,0,0,1,0
"691",2020-04-17,37311,"7.3","20.5","0.0","2.1",12.667,1,0,0,0,0
"692",2020-02-10,7535,"3.0","12.0","12.9","6.8",1.267,0,0,0,0,0
"693",2020-11-25,25563,"4.9","9.6","0.0","5.9",4.75,0,0,0,0,0
"694",2020-12-10,20962,"-3.5","2.7","0.0","2.9",2.6,0,1,0,0,0
"695",2020-12-03,16307,"3.2","5.5","3.5","7.8",0,0,0,0,0,0
"696",2020-02-02,4289,"6.4","13.1","4.4","7.7",0,0,0,0,1,0
"697",2020-05-04,24586,"7.2","16.2","0.0","4.8",5.317,1,0,0,0,0
"698",2020-07-20,30487,"12.3","23.7","0.0","4.7",7.533,0,0,0,0,1
"699",2020-03-23,17201,"-0.1","10.5","0.0","0.0",10.733,1,0,0,0,0
"700",2020-11-02,23670,"9.9","21.0","2.0","6.8",0.117,0,0,0,0,0
"701",2020-12-18,21414,"5.3","10.8","0.0","2.1",6.367,0,1,0,0,0
"702",2020-07-21,40148,"8.4","22.7","0.0","1.8",11.433,0,0,0,0,1
"703",2020-05-23,27380,"10.3","20.3","0.0","5.3",4.183,0,0,1,0,0
"704",2020-10-24,19299,"10.9","16.1","0.0","6.3",0.05,0,0,1,0,0
"705",2020-05-28,42328,"9.7","21.9","0.0","0.9",14.817,0,0,0,0,0
"706",2020-05-13,27210,"0.4","14.8","0.0","4.4",6.6,0,0,0,0,0
"707",2020-10-02,29813,"7.1","18.6","0.0","6.3",1.533,0,0,0,0,0
"708",2020-01-21,19639,"-4.5","5.6","0.0","0.4",7.367,0,0,0,0,0
"709",2020-12-17,15232,"5.8","11.4","1.5","5.4",1.767,0,1,0,0,0
"710",2020-04-08,37536,"8.4","24.5","0.0","1.1",12.1,1,0,0,0,0
"711",2020-08-20,41485,"20.4","30.2","1.3","6.8",2.817,0,0,0,0,1
"712",2020-11-16,22071,"8.7","12.2","1.0","5.6",0.8,0,0,0,0,0
"713",2020-04-03,15329,"0.5","12.0","0.0","5.9",1.467,1,0,0,0,0
"714",2020-05-12,26800,"-1.1","12.8","0.0","3.8",6.917,0,0,0,0,0
"715",2020-07-17,30367,"15.0","21.6","0.0","7.0",0.05,0,0,0,0,1
"716",2020-12-19,19324,"6.8","13.0","0.0","3.7",4.567,0,1,1,0,0
"717",2020-01-11,12117,"0.0","7.3","0.0","5.8",1.05,0,0,1,0,0
"718",2020-10-15,25944,"8.0","10.3","0.0","7.6",0,0,0,0,0,0
"719",2020-05-09,47354,"9.5","24.9","0.0","5.0",12.767,0,0,1,0,0
"720",2020-01-10,12460,"0.2","10.7","2.6","5.9",0,0,0,0,0,0
"721",2020-02-03,19124,"5.2","11.9","7.9","7.2",0.517,0,0,0,0,0
"722",2020-01-02,10643,"-0.8","5.9","0.0","6.8",0.167,0,0,0,0,0
"723",2020-05-03,36968,"3.7","16.9","0.4","5.7",3.983,1,0,0,1,0
"724",2020-03-16,25614,"6.0","16.8","0.0","4.9",9.167,1,0,0,0,0
"725",2020-09-23,39205,"10.7","25.4","1.5","4.9",4.767,0,0,0,0,0
"726",2020-12-06,8841,"0.1","4.7","3.4","7.6",0,0,0,0,1,0
"727",2020-02-27,12191,"0.4","5.2","12.0","7.5",0,0,0,0,0,0
"728",2020-01-05,6937,"5.7","7.2","0.0","7.9",0,0,0,0,1,0
"729",2020-03-13,17091,"3.3","10.9","1.9","6.1",2,0,0,0,0,0
